,Date(AD),Index
212,2015-07-07,770.73
213,2015-07-08,776.03
214,2015-07-09,782.95
215,2015-07-12,792.99
216,2015-07-13,791.67
217,2015-07-14,792.37
218,2015-07-15,804.65
219,2015-07-16,809.04
220,2015-07-22,837.83
221,2015-07-23,863.72
222,2015-07-26,893.54
223,2015-07-27,884.19
224,2015-07-28,858.33
225,2015-07-29,847.79
226,2015-07-30,849.90
227,2015-08-02,848.53
228,2015-08-03,848.34
229,2015-08-04,849.87
230,2015-08-05,844.02
231,2015-08-06,853.98
232,2015-08-09,855.37
233,2015-08-10,865.92
234,2015-08-11,860.75
235,2015-08-12,853.76
236,2015-08-13,856.83
237,2015-08-16,847.27
238,2015-08-17,856.75
239,2015-08-18,863.43
240,2015-08-19,871.90
241,2015-08-20,882.32
242,2015-08-23,879.32
243,2015-08-24,904.56
244,2015-08-25,908.05
245,2015-08-26,910.06
246,2015-08-27,919.81
247,2015-08-31,935.18
248,2015-09-01,942.70
249,2015-09-02,931.32
250,2015-09-03,930.49
251,2015-09-06,931.02
252,2015-09-07,930.53
253,2015-09-08,933.78
254,2015-09-09,937.60
255,2015-09-10,938.58
256,2015-09-13,941.74
257,2015-09-14,942.06
258,2015-09-15,957.96
259,2015-09-16,962.82
260,2015-09-17,964.65
261,2015-09-22,944.58
262,2015-09-23,953.61
263,2015-09-24,952.05
264,2015-09-28,945.57
265,2015-09-29,950.58
266,2015-09-30,960.38
267,2015-10-01,956.90
268,2015-10-04,961.39
269,2015-10-05,963.68
270,2015-10-06,961.94
271,2015-10-07,955.19
272,2015-10-08,963.25
273,2015-10-11,949.68
274,2015-10-14,942.86
275,2015-10-15,940.90
276,2015-10-18,935.79
277,2015-10-19,946.68
278,2015-10-25,947.59
279,2015-10-27,930.84
280,2015-10-28,920.31
281,2015-10-29,922.41
282,2015-11-01,917.04
283,2015-11-02,915.39
284,2015-11-03,911.69
285,2015-11-04,914.72
286,2015-11-05,918.76
287,2015-11-08,913.57
288,2015-11-09,927.04
289,2015-11-10,933.92
290,2015-11-15,926.31
291,2015-11-16,925.77
292,2015-11-18,930.16
293,2015-11-19,927.96
294,2015-11-22,913.68
295,2015-11-23,911.59
296,2015-11-24,911.74
297,2015-11-25,902.04
298,2015-11-26,894.69
299,2015-11-29,879.96
300,2015-11-30,885.01
301,2015-12-01,907.88
302,2015-12-02,909.88
303,2015-12-03,927.67
304,2015-12-06,947.98
305,2015-12-07,955.60
306,2015-12-08,968.86
307,2015-12-09,998.56
308,2015-12-10,999.58
309,2015-12-13,"1,005.73"
310,2015-12-14,"1,006.58"
311,2015-12-15,"1,006.60"
312,2015-12-16,"1,012.12"
313,2015-12-17,"1,019.15"
314,2015-12-20,"1,029.41"
315,2015-12-21,"1,028.93"
316,2015-12-22,"1,035.39"
317,2015-12-23,"1,041.31"
318,2015-12-24,"1,047.61"
319,2015-12-27,"1,055.74"
320,2015-12-28,"1,051.05"
321,2015-12-29,"1,067.01"
322,2015-12-31,"1,083.87"
323,2016-01-03,"1,109.78"
324,2016-01-04,"1,106.15"
325,2016-01-05,"1,098.39"
326,2016-01-06,"1,094.59"
327,2016-01-07,"1,105.03"
328,2016-01-10,"1,104.30"
329,2016-01-11,"1,112.17"
330,2016-01-12,"1,125.12"
331,2016-01-13,"1,132.33"
332,2016-01-14,"1,140.18"
333,2016-01-17,"1,158.13"
334,2016-01-18,"1,167.82"
335,2016-01-19,"1,171.54"
336,2016-01-20,"1,175.42"
337,2016-01-21,"1,178.52"
338,2016-01-24,"1,203.21"
339,2016-01-25,"1,201.04"
340,2016-01-26,"1,203.63"
341,2016-01-27,"1,208.08"
342,2016-01-28,"1,210.25"
343,2016-01-31,"1,217.06"
344,2016-02-01,"1,236.65"
345,2016-02-02,"1,241.66"
346,2016-02-03,"1,270.35"
347,2016-02-04,"1,294.06"
348,2016-02-07,"1,294.54"
349,2016-02-08,"1,279.71"
350,2016-02-11,"1,261.60"
351,2016-02-14,"1,249.99"
352,2016-02-15,"1,245.05"
353,2016-02-16,"1,250.74"
354,2016-02-17,"1,257.48"
355,2016-02-18,"1,257.55"
356,2016-02-21,"1,260.85"
357,2016-02-22,"1,269.56"
358,2016-02-23,"1,264.60"
359,2016-02-24,"1,263.97"
360,2016-02-25,"1,267.64"
361,2016-02-28,"1,268.41"
362,2016-02-29,"1,289.09"
363,2016-03-01,"1,308.34"
364,2016-03-02,"1,325.83"
365,2016-03-03,"1,338.20"
366,2016-03-06,"1,352.40"
367,2016-03-10,"1,385.12"
368,2016-03-13,"1,374.89"
369,2016-03-14,"1,364.83"
370,2016-03-15,"1,360.83"
371,2016-03-16,"1,354.55"
372,2016-03-17,"1,357.24"
373,2016-03-20,"1,361.77"
374,2016-03-21,"1,364.16"
375,2016-03-23,"1,360.87"
376,2016-03-24,"1,360.88"
377,2016-03-27,"1,355.63"
378,2016-03-28,"1,364.31"
379,2016-03-29,"1,368.97"
380,2016-03-30,"1,366.51"
381,2016-03-31,"1,354.31"
382,2016-04-03,"1,340.49"
383,2016-04-04,"1,358.46"
384,2016-04-05,"1,364.98"
385,2016-04-06,"1,364.63"
386,2016-04-10,"1,363.05"
387,2016-04-11,"1,361.94"
388,2016-04-12,"1,363.57"
389,2016-04-14,"1,387.52"
390,2016-04-17,"1,394.70"
391,2016-04-18,"1,415.64"
392,2016-04-19,"1,412.54"
393,2016-04-20,"1,415.47"
394,2016-04-21,"1,409.73"
395,2016-04-24,"1,413.75"
396,2016-04-25,"1,436.34"
397,2016-04-26,"1,438.48"
398,2016-04-27,"1,457.37"
399,2016-04-28,"1,465.36"
400,2016-05-02,"1,460.55"
401,2016-05-03,"1,453.32"
402,2016-05-04,"1,450.49"
403,2016-05-05,"1,445.98"
404,2016-05-08,"1,450.78"
405,2016-05-09,"1,458.94"
406,2016-05-10,"1,456.24"
407,2016-05-11,"1,461.85"
408,2016-05-12,"1,456.66"
409,2016-05-15,"1,453.04"
410,2016-05-16,"1,454.68"
411,2016-05-17,"1,468.26"
412,2016-05-18,"1,470.53"
413,2016-05-19,"1,477.35"
414,2016-05-22,"1,481.53"
415,2016-05-23,"1,493.91"
416,2016-05-24,"1,536.46"
417,2016-05-25,"1,537.20"
418,2016-05-26,"1,540.97"
419,2016-05-29,"1,531.89"
420,2016-05-30,"1,520.05"
421,2016-05-31,"1,522.03"
422,2016-06-01,"1,520.22"
423,2016-06-02,"1,513.41"
424,2016-06-05,"1,471.20"
425,2016-06-09,"1,530.49"
426,2016-06-13,"1,594.06"
427,2016-06-14,"1,608.52"
428,2016-06-15,"1,613.28"
429,2016-06-15,"1,613.28"
430,2016-06-16,"1,642.44"
431,2016-06-16,"1,642.44"
432,2016-06-21,"1,631.67"
433,2016-06-23,"1,657.91"
434,2016-07-10,"1,808.12"
435,2016-07-25,"1,851.15"
436,2016-08-04,"1,833.52"
437,2016-08-09,"1,811.98"
438,2016-08-15,"1,765.77"
439,2016-08-21,"1,794.77"
440,2016-08-30,"1,842.54"
441,2016-09-14,"1,894.41"
442,2016-09-26,"1,831.78"
443,2016-09-27,"1,829.39"
444,2016-10-05,"1,826.84"
445,2016-10-18,"1,832.69"
446,2016-12-11,"1,563.50"
447,2016-12-12,"1,550.87"
448,2016-12-14,"1,552.11"
449,2016-12-15,"1,572.12"
450,2016-12-18,"1,570.31"
451,2016-12-19,"1,563.26"
452,2016-12-20,"1,548.38"
453,2016-12-21,"1,538.60"
454,2016-12-22,"1,544.44"
455,2016-12-26,"1,511.25"
456,2016-12-27,"1,489.42"
457,2016-12-28,"1,501.67"
458,2016-12-29,"1,522.00"
459,2017-01-01,"1,545.21"
460,2017-01-02,"1,558.75"
461,2017-01-03,"1,534.45"
462,2017-01-04,"1,534.94"
463,2017-01-05,"1,530.11"
464,2017-01-08,"1,519.19"
465,2017-01-09,"1,517.72"
466,2017-01-10,"1,527.93"
467,2017-01-11,"1,518.86"
468,2017-01-12,"1,518.93"
469,2017-01-15,"1,511.97"
470,2017-01-16,"1,505.67"
471,2017-01-17,"1,508.52"
472,2017-01-18,"1,514.58"
473,2017-01-19,"1,515.31"
474,2017-01-22,"1,512.91"
475,2017-01-23,"1,506.28"
476,2017-01-24,"1,486.13"
477,2017-01-25,"1,456.87"
478,2017-01-26,"1,438.56"
479,2017-01-30,"1,389.57"
480,2017-01-31,"1,392.89"
481,2017-02-01,"1,449.39"
482,2017-02-02,"1,450.41"
483,2017-02-05,"1,446.39"
484,2017-02-06,"1,432.26"
485,2017-02-07,"1,429.00"
486,2017-02-08,"1,408.36"
487,2017-02-09,"1,388.98"
488,2017-02-12,"1,357.96"
489,2017-02-13,"1,361.75"
490,2017-02-14,"1,364.13"
491,2017-02-15,"1,407.40"
492,2017-02-16,"1,431.46"
493,2017-02-19,"1,461.15"
494,2017-02-20,"1,450.36"
495,2017-02-21,"1,453.14"
496,2017-02-22,"1,452.79"
497,2017-02-23,"1,447.40"
498,2017-02-26,"1,439.41"
499,2017-02-28,"1,429.56"
500,2017-03-01,"1,444.87"
501,2017-03-02,"1,455.11"
502,2017-03-05,"1,480.09"
503,2017-03-06,"1,481.57"
504,2017-03-07,"1,466.75"
505,2017-03-09,"1,469.14"
506,2017-03-13,"1,475.47"
507,2017-03-14,"1,473.98"
508,2017-03-15,"1,474.86"
509,2017-03-16,"1,473.13"
510,2017-03-19,"1,490.31"
511,2017-03-20,"1,529.65"
512,2017-03-21,"1,605.99"
513,2017-03-22,"1,646.37"
514,2017-03-23,"1,655.32"
515,2017-03-26,"1,716.29"
516,2017-03-28,"1,799.26"
517,2017-03-29,"1,782.53"
518,2017-03-30,"1,776.47"
519,2017-04-02,"1,864.76"
520,2017-04-03,"1,850.68"
521,2017-04-04,"1,846.96"
522,2017-04-06,"1,831.58"
523,2017-04-09,"1,837.90"
524,2017-04-10,"1,889.82"
525,2017-04-11,"1,946.58"
526,2017-04-12,"1,965.94"
527,2017-04-13,"1,966.63"
528,2017-04-16,"1,916.70"
529,2017-04-18,"1,877.83"
530,2017-04-19,"1,947.40"
531,2017-04-20,"1,939.27"
532,2017-04-23,"1,969.46"
533,2017-04-24,"1,955.16"
534,2017-04-25,"1,955.62"
535,2017-04-26,"1,972.93"
536,2017-04-27,"1,978.98"
