,Date(AD),Index
212,2015-07-07,941.00
213,2015-07-08,943.00
214,2015-07-09,943.00
215,2015-07-12,945.00
216,2015-07-13,944.00
217,2015-07-14,946.00
218,2015-07-15,951.00
219,2015-07-16,961.00
220,2015-07-22,963.00
221,2015-07-23,"1,003.00"
222,2015-07-26,"1,054.00"
223,2015-07-27,"1,046.00"
224,2015-07-28,"1,028.00"
225,2015-07-29,"1,021.00"
226,2015-07-30,"1,028.00"
227,2015-08-02,"1,034.00"
228,2015-08-03,"1,030.00"
229,2015-08-04,"1,030.00"
230,2015-08-05,"1,034.00"
231,2015-08-06,"1,040.00"
232,2015-08-09,"1,063.00"
233,2015-08-10,"1,081.00"
234,2015-08-11,"1,078.00"
235,2015-08-12,"1,077.00"
236,2015-08-13,"1,088.00"
237,2015-08-16,"1,112.00"
238,2015-08-17,"1,158.00"
239,2015-08-18,"1,160.00"
240,2015-08-19,"1,192.00"
241,2015-08-20,"1,201.00"
242,2015-08-23,"1,185.00"
243,2015-08-24,"1,182.00"
244,2015-08-25,"1,181.00"
245,2015-08-26,"1,176.00"
246,2015-08-27,"1,184.00"
247,2015-08-31,"1,200.00"
248,2015-09-01,"1,191.00"
249,2015-09-02,"1,176.00"
250,2015-09-03,"1,169.00"
251,2015-09-06,"1,167.00"
252,2015-09-07,"1,171.00"
253,2015-09-08,"1,175.00"
254,2015-09-09,"1,173.00"
255,2015-09-10,"1,169.00"
256,2015-09-13,"1,184.00"
257,2015-09-14,"1,194.00"
258,2015-09-15,"1,205.84"
259,2015-09-16,"1,202.81"
260,2015-09-17,"1,196.02"
261,2015-09-22,"1,156.08"
262,2015-09-23,"1,183.36"
263,2015-09-24,"1,176.86"
264,2015-09-28,"1,160.09"
265,2015-09-29,"1,169.30"
266,2015-09-30,"1,181.28"
267,2015-10-01,"1,178.74"
268,2015-10-04,"1,183.48"
269,2015-10-05,"1,171.27"
270,2015-10-06,"1,158.79"
271,2015-10-07,"1,149.45"
272,2015-10-08,"1,162.06"
273,2015-10-11,"1,143.88"
274,2015-10-14,"1,135.09"
275,2015-10-15,"1,134.47"
276,2015-10-18,"1,119.83"
277,2015-10-19,"1,127.42"
278,2015-10-25,"1,121.05"
279,2015-10-27,"1,091.73"
280,2015-10-28,"1,084.37"
281,2015-10-29,"1,092.04"
282,2015-11-01,"1,088.30"
283,2015-11-02,"1,091.83"
284,2015-11-03,"1,085.87"
285,2015-11-04,"1,092.30"
286,2015-11-05,"1,090.68"
287,2015-11-08,"1,086.57"
288,2015-11-09,"1,107.43"
289,2015-11-10,"1,109.29"
290,2015-11-15,"1,100.09"
291,2015-11-16,"1,094.18"
292,2015-11-18,"1,099.25"
293,2015-11-19,"1,094.57"
294,2015-11-22,"1,071.38"
295,2015-11-23,"1,075.80"
296,2015-11-24,"1,066.69"
297,2015-11-25,"1,056.42"
298,2015-11-26,"1,044.01"
299,2015-11-29,"1,022.77"
300,2015-11-30,"1,034.12"
301,2015-12-01,"1,066.38"
302,2015-12-02,"1,062.78"
303,2015-12-03,"1,072.94"
304,2015-12-06,"1,102.84"
305,2015-12-07,"1,107.94"
306,2015-12-08,"1,107.23"
307,2015-12-09,"1,122.79"
308,2015-12-10,"1,119.35"
309,2015-12-13,"1,118.57"
310,2015-12-14,"1,120.18"
311,2015-12-15,"1,121.02"
312,2015-12-16,"1,116.19"
313,2015-12-17,"1,110.68"
314,2015-12-20,"1,118.81"
315,2015-12-21,"1,131.52"
316,2015-12-22,"1,138.18"
317,2015-12-23,"1,133.34"
318,2015-12-24,"1,137.03"
319,2015-12-27,"1,135.47"
320,2015-12-28,"1,131.95"
321,2015-12-29,"1,142.17"
322,2015-12-31,"1,151.38"
323,2016-01-04,"1,154.62"
324,2016-01-05,"1,146.11"
325,2016-01-06,"1,149.89"
326,2016-01-07,"1,164.14"
327,2016-01-10,"1,167.18"
328,2016-01-11,"1,168.81"
329,2016-01-12,"1,173.60"
330,2016-01-13,"1,180.98"
331,2016-01-14,"1,190.16"
332,2016-01-17,"1,212.00"
333,2016-01-18,"1,214.31"
334,2016-01-19,"1,213.71"
335,2016-01-20,"1,213.57"
336,2016-01-21,"1,212.32"
337,2016-01-24,"1,219.62"
338,2016-01-25,"1,222.43"
339,2016-01-26,"1,218.39"
340,2016-01-27,"1,216.96"
341,2016-01-28,"1,216.11"
342,2016-01-31,"1,220.70"
343,2016-02-01,"1,238.02"
344,2016-02-02,"1,240.07"
345,2016-02-03,"1,242.13"
346,2016-02-04,"1,251.42"
347,2016-02-07,"1,262.82"
348,2016-02-08,"1,263.75"
349,2016-02-11,"1,263.72"
350,2016-02-14,"1,259.35"
351,2016-02-15,"1,258.23"
352,2016-02-16,"1,257.34"
353,2016-02-17,"1,266.08"
354,2016-02-18,"1,273.28"
355,2016-02-21,"1,278.92"
356,2016-02-22,"1,291.81"
357,2016-02-23,"1,285.93"
358,2016-02-24,"1,279.90"
359,2016-02-25,"1,283.52"
360,2016-02-28,"1,283.67"
361,2016-02-29,"1,283.94"
362,2016-03-01,"1,289.52"
363,2016-03-02,"1,295.78"
364,2016-03-03,"1,300.76"
365,2016-03-06,"1,306.54"
366,2016-03-10,"1,318.03"
367,2016-03-13,"1,318.88"
368,2016-03-14,"1,312.20"
369,2016-03-15,"1,312.85"
370,2016-03-16,"1,315.77"
371,2016-03-17,"1,326.53"
372,2016-03-20,"1,343.93"
373,2016-03-21,"1,342.07"
374,2016-03-23,"1,345.53"
375,2016-03-24,"1,357.14"
376,2016-03-27,"1,377.33"
377,2016-03-28,"1,374.75"
378,2016-03-29,"1,370.04"
379,2016-03-30,"1,362.98"
380,2016-03-31,"1,355.48"
381,2016-04-03,"1,351.54"
382,2016-04-04,"1,362.53"
383,2016-04-05,"1,375.26"
384,2016-04-06,"1,377.42"
385,2016-04-10,"1,382.42"
386,2016-04-11,"1,383.85"
387,2016-04-12,"1,388.63"
388,2016-04-14,"1,405.78"
389,2016-04-17,"1,409.43"
390,2016-04-18,"1,428.60"
391,2016-04-19,"1,430.81"
392,2016-04-20,"1,440.69"
393,2016-04-21,"1,441.67"
394,2016-04-24,"1,454.35"
395,2016-04-25,"1,461.75"
396,2016-04-26,"1,453.11"
397,2016-04-27,"1,458.38"
398,2016-04-28,"1,464.91"
